sample_id,class_id,class_name,macro_class,season,confidence,split,source,notes,scl,x,y,B04,B03,B02,B05,B06,B07,B08,B8A,B11,B12,NDVI,NDWI,MNDWI,NDBI_like,SWIR_ratio,NIR_SWIR_ratio,RED_SWIR_ratio,GREEN_SWIR_ratio,BLUE_RED_ratio
suelodesnudo_007,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741900.0,7407080.0,4025.0,2789.0,2250.0,4343.5,4535.0,4697.0,4714.0,4696.5,5012.5,4948.5,0.0788419727567408,-0.2565640410160517,-0.2850092930481305,0.0306893538240179,1.012933211879775,0.9404488776178654,0.8029925185430439,0.5564089774451054,0.5590062110412407
suelodesnudo_007,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741780.0,7407360.0,4430.0,2945.0,2300.0,4766.5,4999.0,5176.5,5208.0,5202.0,5527.5,5424.0,0.0807221415147621,-0.2775665398899096,-0.3048096783352246,0.0297610730725386,1.0190818582191958,0.9421981002365992,0.8014473087650027,0.5327905923956959,0.5191873587992805
suelodesnudo_009,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,744140.0,7410100.0,4686.0,3152.0,2477.0,4963.5,5206.5,5393.5,5510.0,5441.0,5901.5,5996.0,0.0808160062690451,-0.2722235049327842,-0.3036947036722047,0.0343074968203735,0.9842394928311808,0.9336609335027262,0.7940354145905217,0.5341014995282383,0.5285958172154085
suelodesnudo_002,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,738440.0,7408920.0,3861.0,2805.0,2276.0,4117.0,4256.0,4390.0,4394.0,4413.5,4643.0,4344.5,0.0645669291260367,-0.2207251006777712,-0.2467776583986603,0.0275533916092117,1.0687075610383916,0.9463708806921448,0.8315744129158789,0.6041352572465786,0.5894845893319128
suelodesnudo_006,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,735560.0,7411900.0,4416.0,3344.0,2593.0,4677.5,4800.0,4916.5,4918.0,4925.5,5526.0,5233.5,0.0537818727176149,-0.1905107721870599,-0.2459977451808345,0.0582152431962643,1.055889939609078,0.8899746650579126,0.7991313787913261,0.6051393411861854,0.5871829708815256
suelodesnudo_006,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,735580.0,7411800.0,4676.0,3577.0,2781.0,4885.5,5007.0,5132.0,5246.0,5183.0,5839.5,5638.0,0.0574480951363184,-0.1891646831928862,-0.2402697392619051,0.05353840602106,1.0357396237964278,0.8983645858552334,0.800753489031466,0.6125524444537114,0.5947390931148975
suelodesnudo_004,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,737840.0,7409880.0,4322.0,3239.0,2625.0,4576.5,4695.0,4833.0,4846.0,4830.0,5266.5,4809.0,0.0571553228558949,-0.1987631415957002,-0.2383751689802627,0.0415822002431068,1.095134123290677,0.920155700955064,0.8206588814543513,0.6150194625244433,0.6073577046257849
suelodesnudo_007,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741960.0,7407180.0,4476.0,2943.0,2284.0,4867.0,5116.5,5253.5,5266.0,5316.0,5618.5,5558.5,0.0810921781891714,-0.282982092790476,-0.31250365002482,0.0323855023168372,1.0107942788502664,0.937260834575552,0.7966539110444684,0.5238052860151632,0.5102770329512338
suelodesnudo_008,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,747160.0,7410700.0,4492.0,3273.0,2598.0,4756.0,4925.5,5096.5,5146.0,5104.5,5303.0,5504.5,0.0678564017360597,-0.2224729777619108,-0.2367070895246377,0.0150253612771532,0.9633935868901092,0.9703941163548192,0.8470676973699665,0.6171978124425423,0.5783615314830005
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740620.0,7409160.0,4398.0,3165.0,2657.0,4703.5,4874.0,5027.0,5052.0,5041.5,5374.5,5243.0,0.0692063491990257,-0.2296458561239326,-0.2587388020072909,0.030930801320584,1.0250810602660536,0.9399944179105044,0.8183086797249401,0.5888919898429822,0.6041382445192955
suelodesnudo_009,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,744200.0,7410120.0,4426.0,2931.0,2298.0,4822.5,5054.0,5246.0,5230.0,5278.0,5723.0,5840.0,0.0832642916235227,-0.281705673289829,-0.3226253755115986,0.0450104994024458,0.9799657532568552,0.9138563688775369,0.7733706096848907,0.5121439803403557,0.5192046993856293
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742160.0,7408220.0,4051.0,2845.0,2325.0,4383.0,4564.0,4722.0,4672.0,4708.5,4924.0,4825.0,0.0711911039698279,-0.2430490886998737,-0.2676020079459902,0.0262609420564546,1.0205181345035197,0.9488220956643334,0.8227051176233335,0.5777822907031311,0.5739323622379826
suelodesnudo_013,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,743160.0,7409560.0,4198.0,2887.0,2290.0,4547.0,4762.5,4900.0,4878.0,4915.5,5304.5,5340.5,0.0749228735043055,-0.2564069542490139,-0.2951229933107339,0.0418855880145459,0.9932590579546372,0.9195965687775292,0.7914035251595054,0.5442548778312273,0.5454978559920205
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741120.0,7409080.0,4562.0,3316.0,2648.0,4797.0,4972.0,5132.5,5180.0,5199.5,5566.5,5551.5,0.0634366659758328,-0.2193973634393364,-0.2533633548828186,0.0359651979680858,1.002701972259263,0.9305667832694572,0.8195454952268848,0.5957064581701775,0.5804471721656187
suelodesnudo_007,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741880.0,7407300.0,4528.0,3028.0,2353.0,4839.5,5098.5,5210.0,5282.0,5273.5,5490.5,5421.5,0.0768603465772823,-0.2712394704848087,-0.2890767153502287,0.0193548387078807,1.012727104857931,0.9620253162804798,0.8246972041117024,0.5514980419722251,0.5196554769170372
suelodesnudo_001,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,737820.0,7409500.0,4258.0,3133.0,2520.0,4523.0,4663.5,4821.0,4842.0,4841.5,5217.0,4747.5,0.0641758241687718,-0.2142946708195241,-0.2495808382934633,0.0372800477147549,1.0988941545868574,0.9281196087927698,0.8161778798512214,0.600536706804574,0.5918271487572035
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742420.0,7408280.0,4122.0,2932.0,2432.0,4390.5,4567.0,4709.0,4710.0,4676.0,4824.0,4775.0,0.0665760869489836,-0.2326616068787409,-0.2439401753166657,0.0119572057885507,1.0102617798931388,0.976368159001582,0.8544776117631679,0.6077943613997109,0.59000485187045
suelodesnudo_004,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,737840.0,7409940.0,4384.0,3318.0,2677.0,4650.0,4764.5,4908.0,4952.0,4928.0,5362.0,4850.5,0.0608397600620351,-0.1975816202904979,-0.2354838709406124,0.039751793674641,1.1054530458498188,0.9235359938598404,0.8176053709776938,0.6187989554981724,0.6106295619045097
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740820.0,7409100.0,4538.0,3241.0,2615.0,4794.5,4967.5,5145.5,5162.0,5191.0,5586.5,5570.0,0.0643298969005845,-0.2286088301524921,-0.2657037666082465,0.0394938828637024,1.0029622978450696,0.9240132460531616,0.8123154030587459,0.5801485723475971,0.5762450417416825
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742480.0,7408300.0,4005.0,2820.0,2308.0,4264.0,4434.5,4559.5,4600.0,4602.0,4693.5,4635.0,0.0691458454306628,-0.2398921832560792,-0.2493511678645968,0.0100607951783439,1.012621359004828,0.9800788322190096,0.8533077658776376,0.6008309362733928,0.5762796502930638
suelodesnudo_009,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,744060.0,7410140.0,4946.0,3428.0,2744.0,5165.0,5389.0,5566.0,5756.0,5590.0,6035.0,6099.5,0.0756867875092798,-0.2534843205298906,-0.275494029348463,0.0236621151705824,0.9894253625724362,0.9537696767267988,0.8195526096405049,0.568019883915821,0.5547917507976563
suelodesnudo_013,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,743040.0,7409640.0,4348.0,3027.0,2380.0,4818.5,4945.0,5147.5,5122.0,5202.5,5544.5,5494.5,0.0817317845742627,-0.2570867590799991,-0.2937058857500197,0.0396099939024412,1.0091000089163529,0.9237983585672652,0.7842005589711966,0.5459464333040046,0.547378104749913
suelodesnudo_008,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,747240.0,7410920.0,3883.0,2707.0,2174.0,4225.0,4466.5,4623.0,4618.0,4650.5,4520.5,4737.5,0.0864604164114268,-0.2608873719780358,-0.2509166378068603,-0.010669147014207,0.9541952504582172,1.0215684103480658,0.858975776825799,0.5988275631901719,0.5598763840948039
suelodesnudo_006,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,735380.0,7411840.0,4234.0,3244.0,2553.0,4482.0,4607.5,4728.5,4714.0,4731.0,5270.0,4798.0,0.0536432722336116,-0.1847197788156924,-0.2379610053749165,0.0556891025585247,1.0983743224055076,0.8944971535304559,0.8034155596198452,0.6155597721792107,0.6029759091632083
suelodesnudo_006,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,735580.0,7411780.0,4622.0,3521.0,2714.0,4863.0,4986.0,5141.0,5180.0,5195.0,5894.0,5713.5,0.0569271577171059,-0.1906677393183924,-0.2520446096386569,0.0644753476553661,1.0315918436979798,0.8788598573330743,0.7841873089948782,0.5973871732953194,0.587191691781222
suelodesnudo_008,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,747320.0,7410920.0,3843.0,2650.0,2131.0,4175.5,4383.0,4560.0,4590.0,4606.5,4452.0,4650.5,0.0885805762968598,-0.2679558010679619,-0.2537313432478553,-0.0152621101509331,0.957316417383654,1.0309973043506295,0.8632075469759192,0.595238095104394,0.5545147019113935
suelodesnudo_009,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,744120.0,7410140.0,4478.0,2944.0,2306.0,4857.0,5098.5,5248.0,5316.0,5307.0,5732.0,5713.0,0.0855625893316762,-0.2871670701831517,-0.3213462424710297,0.0376538740009364,1.0033257481177444,0.9274249823922844,0.7812281924666384,0.5136078156815059,0.5149620365084944
suelodesnudo_005,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,738540.0,7409760.0,4010.0,2954.0,2402.0,4239.0,4368.0,4509.5,4554.0,4516.0,4889.5,4468.5,0.0635217188155626,-0.213106020216688,-0.2467648370948218,0.0355270821162146,1.0942150607375596,0.9313835768623818,0.8201247569648993,0.6041517536344919,0.5990024936162088
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742260.0,7408520.0,4426.0,3153.0,2570.0,4652.5,4816.5,4933.0,4972.0,4936.5,5236.0,5194.0,0.0580974675401045,-0.223876923049369,-0.248301346972428,0.0258620689629837,1.0080862531751855,0.9495798317514172,0.8453017569050225,0.6021772344151686,0.5806597377811432
suelodesnudo_003,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,736960.0,7410560.0,4015.0,2916.0,2296.0,4259.5,4394.0,4526.0,4554.0,4537.0,5006.5,4630.0,0.0629011553200021,-0.2192771084043805,-0.2638687282721528,0.0473301605515056,1.081317494366886,0.909617497071883,0.8019574551479162,0.5824428242120357,0.5718555415761256
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742340.0,7408280.0,4109.0,3017.0,2481.0,4406.5,4585.0,4688.0,4696.0,4741.5,4961.0,4895.5,0.0666666666590952,-0.2176844288580728,-0.2436700927245337,0.0274412343349444,1.0133796341510817,0.946583349940217,0.8282604311976899,0.6081435193291386,0.6037965440243863
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740960.0,7409140.0,4430.0,3391.0,2846.0,4738.5,4889.0,5060.5,5074.0,5112.5,5518.5,5440.5,0.067760942753813,-0.1988186650680663,-0.2387900555318715,0.0419636535244783,1.0143369173762822,0.9194527496748296,0.8027543715134992,0.6144785719643964,0.6424379231055445
suelodesnudo_010,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,744220.0,7411040.0,3341.0,2287.0,1842.0,3674.5,3880.5,4037.5,3965.0,4060.5,4097.5,3952.0,0.0854092526573488,-0.2683941138406279,-0.2835774140052349,0.0164341085250934,1.0368168013570809,0.967663209037788,0.8153752285990542,0.5581452103579877,0.5513319363809243
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742160.0,7408460.0,4270.0,3036.0,2447.0,4610.5,4813.5,4972.0,4976.0,5020.0,5286.0,5192.0,0.0763573437079431,-0.2421367947775665,-0.2703677000396097,0.0302085363447467,1.0181047763832618,0.9413545211991384,0.8077941731351127,0.574347332467963,0.5730679155566585
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,740520.0,7409200.0,4564.0,3280.0,2643.0,4822.0,5003.5,5130.5,5260.0,5186.0,5459.0,5316.0,0.0708469055302476,-0.23185011706887,-0.2493420299520148,0.0185651646591505,1.0268999245622836,0.9635464368998816,0.8360505585572356,0.600842645063044,0.5790972829581293
suelodesnudo_010,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,744280.0,7411020.0,3123.0,2131.0,1726.5,3377.5,3581.0,3705.0,3717.0,3736.0,3796.5,3656.0,0.0868421052504616,-0.2712038303229815,-0.2809784900411677,0.0105809542808836,1.0384299778341275,0.9790596599554696,0.8225997627228764,0.5613064663344379,0.55283381346371
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742440.0,7408480.0,4356.0,3232.0,2676.0,4586.5,4751.0,4860.0,4888.0,4843.5,5021.5,4947.5,0.0575508437843411,-0.2039408866743915,-0.2168171078673511,0.0134719208826407,1.0149570488095083,0.9734143182368984,0.867469879345321,0.643632380634545,0.6143250687294938
suelodesnudo_011,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741000.0,7409060.0,4390.0,3181.0,2651.0,4709.5,4904.5,5072.0,5080.0,5114.0,5507.0,5490.5,0.0728616684189164,-0.229875317730314,-0.2677255984958879,0.0403324832303454,1.0030051906014017,0.92246232051526,0.7971672415476362,0.577628472747843,0.6038724372200746
suelodesnudo_008,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,747080.0,7410720.0,4270.0,3142.0,2552.0,4511.5,4707.0,4879.0,4928.0,4876.5,5016.0,5221.5,0.0715372907075954,-0.2213135067879413,-0.2297131649632614,0.0088495575212339,0.960643493065088,0.9824561401550128,0.8512759168956786,0.6263955341653916,0.5976580794853259
suelodesnudo_006,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,735340.0,7411820.0,4490.0,3447.0,2743.0,4695.0,4816.5,4939.0,4990.0,4951.0,5394.0,4955.0,0.0527426160281917,-0.1828849116767945,-0.2202239565410899,0.0389060092412455,1.0885973761677905,0.9251019649749532,0.8324063773021122,0.6390433814165659,0.6109131401757432
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742260.0,7408280.0,4228.0,3148.0,2545.0,4587.5,4775.0,4861.5,4856.0,4951.0,5210.5,5160.0,0.0691325407233451,-0.213393303321665,-0.246754800472961,0.035215814827873,1.0097868215097312,0.9319643026711516,0.8114384414525595,0.6041646673823693,0.6019394511348298
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742300.0,7408460.0,4286.0,3134.0,2709.0,4562.0,4742.0,4883.0,4882.0,4894.0,5148.0,5099.0,0.0650087259963995,-0.2180638722282854,-0.2431779763048565,0.026520438681304,1.0096097271995272,0.9483294481452352,0.8325563323946082,0.6087801086618531,0.6320578626616756
suelodesnudo_008,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,747380.0,7410880.0,3401.0,2425.0,1967.0,3774.5,3933.5,4141.0,4032.0,4174.5,4197.5,4424.0,0.0848916991679144,-0.2488771875098533,-0.2676481690800078,0.0201105777969365,0.9488019889356234,0.9605717686812216,0.8102441927789769,0.5777248360743955,0.5783593059163895
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742400.0,7408440.0,4560.0,3358.0,2790.0,4797.0,4933.0,5051.5,5084.0,5071.5,5217.5,5132.0,0.0543343011142332,-0.2044539208476126,-0.2168386682739387,0.0129592777738232,1.0166601712750076,0.9744130328750524,0.8739817918784893,0.6436032581420981,0.611842105128982
suelodesnudo_008,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,747160.0,7410860.0,4178.0,2996.0,2423.0,4528.0,4711.5,4891.5,4850.0,4903.0,4821.0,5008.5,0.0744350908202885,-0.2362987509257839,-0.2334655238283912,-0.0029986557746873,0.9625636416167388,1.0060153493038757,0.866625181317854,0.6214478322710126,0.5799425561081994
suelodesnudo_013,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,743160.0,7409520.0,4304.0,2966.0,2343.0,4563.5,4779.5,4897.5,4918.0,4926.0,5274.5,5302.0,0.0665799175811559,-0.2475900557778297,-0.2801407681232764,0.0349766985494258,0.9948132778206688,0.9324106548616152,0.8160015165767368,0.5623281826595263,0.5443773232935926
suelodesnudo_008,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,747100.0,7410860.0,4154.0,2917.0,2366.0,4535.5,4764.5,4933.0,4872.0,4934.5,4763.0,4927.0,0.0795479725150068,-0.2509949929065355,-0.2403645833020358,-0.0113129216386805,0.9667140245653106,1.0228847362958462,0.8721394077530674,0.612429141168921,0.5695714972148359
suelodesnudo_013,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,743240.0,7409500.0,4300.0,2988.0,2355.0,4586.0,4787.5,4957.0,4962.0,4935.0,5336.0,5389.0,0.0714748434386228,-0.2483018867612198,-0.2820759250021533,0.0363177315948419,0.9901651510502568,0.92991004480324,0.8058470763107483,0.5599700148875618,0.5476744184772849
suelodesnudo_012,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,742200.0,7408440.0,3947.0,2724.0,2220.0,4331.0,4527.0,4671.5,4574.0,4687.0,4883.5,4750.0,0.073582912795026,-0.2534941079400528,-0.2838646072581183,0.0327253502476631,1.0281052629414515,0.9366233232442668,0.8082318007969219,0.5577966621157373,0.5624524954237516
suelodesnudo_007,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741920.0,7407120.0,4176.0,2785.0,2212.0,4470.5,4673.0,4816.5,4870.0,4876.5,5248.0,5237.0,0.0767189918111077,-0.2723709993112513,-0.3066102327515734,0.0373591618860091,1.002100438991388,0.9279725607987857,0.7957317071654474,0.5306783535574164,0.5296934864631959
suelodesnudo_008,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,747340.0,7410800.0,4214.0,2961.0,2347.0,4553.0,4785.5,4938.0,4922.0,4963.0,4953.5,5171.5,0.0774956217078047,-0.2487631612014761,-0.2517531113460416,0.0031897119129978,0.9578458859213292,0.9936408597973876,0.8507116178761054,0.5977591600690907,0.5569530136314776
suelodesnudo_001,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,737820.0,7409420.0,4246.0,3081.0,2513.0,4527.0,4665.5,4817.5,4808.0,4837.5,5152.0,4773.5,0.0620720123633673,-0.2189124096566215,-0.2515486456636039,0.034538152606974,1.0792919239385583,0.9332298134834568,0.824145962572953,0.5980201862193283,0.5918511538879295
suelodesnudo_013,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,743040.0,7409540.0,4254.0,2900.0,2275.0,4576.5,4801.0,4940.5,4956.0,5019.0,5430.0,5422.5,0.0762214983630595,-0.2617107942640388,-0.303721488558977,0.0456383593254729,1.0013831256797818,0.912707182152356,0.7834254142203636,0.5340699814854383,0.5347907850176796
suelodesnudo_004,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,737860.0,7409960.0,4422.0,3328.0,2715.0,4664.5,4775.0,4912.5,4938.0,4943.5,5359.5,4832.0,0.0551282051223153,-0.1947737720548301,-0.233841726591788,0.0409322651089165,1.1091680461280695,0.9213546038023408,0.8250769659809539,0.6209534470340603,0.6139755765232981
suelodesnudo_010,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,744200.0,7411060.0,3647.0,2511.0,2033.0,3996.0,4214.5,4363.5,4330.0,4412.5,4482.0,4342.5,0.085621160826674,-0.2658967986747702,-0.2818532818129767,0.0172492056267306,1.0321243520939265,0.9660865682806588,0.8136992412285364,0.5602409637304236,0.5574444747580355
suelodesnudo_007,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,741940.0,7407040.0,4142.0,2852.0,2276.0,4506.5,4688.0,4811.5,4828.0,4860.5,5155.5,5047.0,0.0764771460338375,-0.2572916666331651,-0.2876678113908625,0.0328041268059494,1.0214979193537748,0.9364756083917224,0.803413829734572,0.5531956162247704,0.5494929984187606
suelodesnudo_002,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,738520.0,7408960.0,3821.0,2760.0,2249.0,4054.5,4209.0,4334.0,4334.0,4344.5,4605.0,4290.5,0.0629061925122126,-0.2218776430473812,-0.2505091649354366,0.0303165902192284,1.0733014797638267,0.9411509227055046,0.8297502712638978,0.5993485340718027,0.5885893743552502
suelodesnudo_008,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,747080.0,7410700.0,4404.0,3236.0,2599.0,4529.0,4691.5,4883.5,5042.0,4898.0,5051.0,5246.5,0.0675418166348145,-0.2181686397417046,-0.2190177386003357,0.0008917071236607,0.962737062620273,0.9982181744212596,0.87190655298517,0.6406652146821094,0.5901453223001486
suelodesnudo_013,2,suelo_desnudo,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo desnudo,5,743260.0,7409480.0,4348.0,3169.0,2586.0,4646.5,4794.0,4935.0,4932.0,4940.5,5320.0,5332.0,0.0629310344759772,-0.2176274533739504,-0.2533867357458609,0.0378462738940844,0.997749437172215,0.9270676689986714,0.8172932329290802,0.5956766916173539,0.5947562096148215
